Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-05-03,XRPUSD,0.05382,0.06199,0.05245,0.06108,28234094.26,1612382.34
2017-05-02,XRPUSD,0.05383,0.05527,0.0505,0.05382,13583156.68,726485.92
2017-05-01,XRPUSD,0.05218,0.05811,0.04903,0.05383,28911691.05,1544146.97
2017-04-30,XRPUSD,0.05383,0.05499,0.04902,0.05218,11574127.24,604015.27
2017-04-29,XRPUSD,0.045,0.05952,0.04499,0.05383,37098759.46,1953073.91
2017-04-28,XRPUSD,0.03523,0.04612,0.03487,0.045,45342270.83,1876644.47
2017-04-27,XRPUSD,0.03275,0.0368,0.03225,0.03523,13627092.82,467773.17
2017-04-26,XRPUSD,0.03224,0.03392,0.03224,0.03275,9292451.35,308060.2
2017-04-25,XRPUSD,0.03151,0.03421,0.03108,0.03224,10300152.41,338832.13
2017-04-24,XRPUSD,0.03141,0.032,0.0309,0.03151,3741502.12,117511.29
2017-04-23,XRPUSD,0.0316,0.03214,0.03102,0.03141,2427946.14,76628.98
2017-04-22,XRPUSD,0.03355,0.03401,0.03033,0.0316,6356628.2,203404.08
2017-04-21,XRPUSD,0.02999,0.0347,0.02945,0.03355,20716205.96,669329.8
2017-04-20,XRPUSD,0.03035,0.03104,0.02643,0.02999,23452859.02,676124.25
2017-04-19,XRPUSD,0.03281,0.03319,0.02816,0.03035,12887583.15,404654.31
2017-04-18,XRPUSD,0.03333,0.03419,0.0322,0.03281,9825879.14,327136.09
2017-04-17,XRPUSD,0.03306,0.03386,0.03246,0.03333,2096295.95,69423.83
2017-04-16,XRPUSD,0.03381,0.03395,0.03251,0.03306,3295953.35,109368.69
2017-04-15,XRPUSD,0.03348,0.03451,0.03315,0.03381,1280469.31,43096.52
2017-04-14,XRPUSD,0.03422,0.03525,0.033,0.03348,8364050.4,284206.53
2017-04-13,XRPUSD,0.03455,0.03562,0.0337,0.03422,14319851.77,496728.53
2017-04-12,XRPUSD,0.03316,0.0356,0.0322,0.03455,12560390.45,426373.98
2017-04-11,XRPUSD,0.03404,0.03513,0.032,0.03316,12537943.3,422736.34
2017-04-10,XRPUSD,0.03421,0.0359,0.0332,0.03404,10376371.67,359549.76
2017-04-09,XRPUSD,0.03575,0.03578,0.03251,0.03421,8747107.56,298115.86
2017-04-08,XRPUSD,0.03715,0.0378,0.03515,0.03575,14594390.61,529578.97
2017-04-07,XRPUSD,0.0332,0.03873,0.03086,0.03715,38970765.72,1349579.68
2017-04-06,XRPUSD,0.03559,0.03728,0.029,0.0332,39585691.14,1299541.67
2017-04-05,XRPUSD,0.03787,0.04108,0.035,0.03559,33511709.71,1258577.43
2017-04-04,XRPUSD,0.03201,0.0429,0.0269,0.03787,54327931.63,1935837.61
2017-04-03,XRPUSD,0.0615,0.062,0.025,0.03201,91939388.96,3646831.8
2017-04-02,XRPUSD,0.022,0.0695,0.0075,0.0615,148377382.31,6001783.97
2017-04-01,XRPUSD,0.0214,0.02323,0.01968,0.022,28914980.92,622950.16
2017-03-31,XRPUSD,0.01383,0.02254,0.01315,0.0214,107986329.78,2026605.69
2017-03-30,XRPUSD,0.01015,0.0147,0.01015,0.01383,47430885.51,576156.8
2017-03-29,XRPUSD,0.00955,0.01015,0.00946,0.01015,12085413.88,117763.68
2017-03-28,XRPUSD,0.00943,0.00965,0.00906,0.00955,14394662.55,134665.79
2017-03-27,XRPUSD,0.00937,0.01025,0.009,0.00943,20308085.43,192909.41
2017-03-26,XRPUSD,0.00888,0.00982,0.00888,0.00937,5677720.02,52626.02
2017-03-25,XRPUSD,0.01062,0.01084,0.00879,0.00888,22048532.3,215739.36
2017-03-24,XRPUSD,0.011,0.01182,0.00815,0.01062,52108099.07,526945.44
2017-03-23,XRPUSD,0.00719,0.011,0.00719,0.011,37256038.61,327615.37
2017-03-22,XRPUSD,0.00682,0.00758,0.00679,0.00719,12802399.24,91803.02
2017-03-21,XRPUSD,0.0069,0.00705,0.00663,0.00682,9980443.73,68025.66
2017-03-20,XRPUSD,0.00669,0.00705,0.00645,0.0069,17755849.24,120712.15
2017-03-19,XRPUSD,0.00688,0.0072,0.00642,0.00669,8591413.45,58180.54
2017-03-18,XRPUSD,0.00597,0.00731,0.00597,0.00688,39856755.07,262684.08
2017-03-17,XRPUSD,0.0063,0.00634,0.00576,0.00597,22458093.96,136336.75
2017-03-16,XRPUSD,0.00625,0.00636,0.00601,0.0063,17774528.1,110269.26
2017-03-15,XRPUSD,0.00639,0.00642,0.00625,0.00625,4875861.38,30771.36
2017-03-14,XRPUSD,0.00644,0.00644,0.00626,0.00639,5368314.65,33971.29
2017-03-13,XRPUSD,0.00632,0.00648,0.00615,0.00644,9046348.28,57546.93
2017-03-12,XRPUSD,0.00625,0.00634,0.00602,0.00632,2287253.25,14265.42
2017-03-11,XRPUSD,0.00617,0.00642,0.00606,0.00625,6265339.02,38750.45
2017-03-10,XRPUSD,0.00648,0.00669,0.0058,0.00617,14807074.77,91272.11
2017-03-09,XRPUSD,0.0065,0.0066,0.00632,0.00648,11739581.37,75844.28
2017-03-08,XRPUSD,0.00673,0.00692,0.00644,0.0065,9100648.31,60510.89
2017-03-07,XRPUSD,0.00604,0.00687,0.00589,0.00673,16052265.65,103029.64
2017-03-06,XRPUSD,0.00604,0.00618,0.00599,0.00604,1500363.45,9153.84
2017-03-05,XRPUSD,0.0062,0.0063,0.00601,0.00604,2896435.73,17813.41
2017-03-04,XRPUSD,0.00649,0.00668,0.0062,0.0062,4581328.21,29109.62
2017-03-03,XRPUSD,0.00606,0.00651,0.00592,0.00649,11877749.38,73888.78
2017-03-02,XRPUSD,0.00539,0.00635,0.00531,0.00606,24452040.24,144918.49
2017-03-01,XRPUSD,0.00557,0.00558,0.00525,0.00539,5703754.55,31111.59
2017-02-28,XRPUSD,0.00556,0.0057,0.00531,0.00557,6349357.05,35292.98
2017-02-27,XRPUSD,0.0057,0.0057,0.00556,0.00556,1131756.02,6347.43
2017-02-26,XRPUSD,0.00563,0.0057,0.00562,0.0057,111546.91,628.31
2017-02-25,XRPUSD,0.0056,0.00583,0.0056,0.00563,904059.33,5186.57
2017-02-24,XRPUSD,0.00585,0.00595,0.0055,0.0056,3320023.57,18911.52
2017-02-23,XRPUSD,0.00583,0.00594,0.00574,0.00585,4599966.77,27058.3
2017-02-22,XRPUSD,0.00585,0.00595,0.00581,0.00583,2142766.67,12593.04
2017-02-21,XRPUSD,0.00596,0.00596,0.00571,0.00585,1594720.01,9256.09
2017-02-20,XRPUSD,0.00591,0.00597,0.00566,0.00596,2806293.25,16518.54
2017-02-19,XRPUSD,0.00554,0.00591,0.00551,0.00591,1199038.42,7019.6
2017-02-18,XRPUSD,0.00587,0.006,0.005,0.00554,11327977.29,61246.26
2017-02-17,XRPUSD,0.00593,0.00611,0.00546,0.00587,17539861.16,102919.87
2017-02-16,XRPUSD,0.0061,0.00636,0.005,0.00593,27742757.8,167891.45
2017-02-15,XRPUSD,0.0062,0.00627,0.0058,0.0061,12413705.23,75374.04
2017-02-14,XRPUSD,0.00637,0.00638,0.00621,0.00622,2724432.21,17037.93
2017-02-13,XRPUSD,0.00635,0.00635,0.0062,0.00624,3963715.58,24658.45
2017-02-12,XRPUSD,0.00638,0.0064,0.00627,0.00627,225146.49,1434.86
2017-02-11,XRPUSD,0.00631,0.0064,0.00627,0.00638,857148.47,5452.61
2017-02-10,XRPUSD,0.00626,0.00635,0.00595,0.00631,3304346.37,20534.94
2017-02-09,XRPUSD,0.00643,0.00643,0.00609,0.00628,2649442.41,16433.17
2017-02-08,XRPUSD,0.00635,0.00648,0.00608,0.00635,3180307.94,20361.19
2017-02-07,XRPUSD,0.0064,0.00647,0.00626,0.00641,1890435.27,12089.99
2017-02-06,XRPUSD,0.00642,0.00644,0.00627,0.00638,423391.36,2697.23
2017-02-05,XRPUSD,0.00645,0.00648,0.00628,0.00629,672251.29,4271.62
2017-02-04,XRPUSD,0.00637,0.00647,0.00635,0.00644,308279.57,1976.38
2017-02-03,XRPUSD,0.00648,0.00649,0.00624,0.00638,1910554.32,12139.6
2017-02-02,XRPUSD,0.00658,0.00661,0.0064,0.0064,2129322.31,13887.87
2017-02-01,XRPUSD,0.0063,0.0066,0.00623,0.00649,2026119.08,13118.79
2017-01-31,XRPUSD,0.00647,0.0065,0.00618,0.00641,2190641.88,13926.48
2017-01-30,XRPUSD,0.00637,0.0065,0.00635,0.00645,502195.87,3249.53
2017-01-29,XRPUSD,0.00637,0.00637,0.00631,0.00631,59977.51,380.92
2017-01-28,XRPUSD,0.00636,0.0064,0.0063,0.00639,454400.29,2892.62
2017-01-27,XRPUSD,0.00621,0.0065,0.003,0.00636,1535240.88,9173.67
2017-01-26,XRPUSD,0.0065,0.00676,0.00616,0.0063,3768541.03,24232.92
2017-01-25,XRPUSD,0.0065,0.0065,0.00643,0.00649,1373671.48,8907.59
2017-01-24,XRPUSD,0.00664,0.00674,0.0065,0.0065,1209591.56,7950.86
2017-01-23,XRPUSD,0.00674,0.00682,0.00659,0.00669,1808874.17,12113.86
2017-01-22,XRPUSD,0.00683,0.00683,0.00669,0.00678,573857.28,3878.76
2017-01-21,XRPUSD,0.0066,0.00684,0.00652,0.00684,2086817.3,13955.92
2017-01-20,XRPUSD,0.00674,0.00685,0.0064,0.0066,1713629.92,11374.15
2017-01-19,XRPUSD,0.00676,0.00688,0.0065,0.00684,2951225.69,19882.33
2017-01-18,XRPUSD,0.00687,0.00719,0.00664,0.0068,5535202.45,38018.93
2017-01-17,XRPUSD,0.0071,0.0071,0.00668,0.00683,4509598.64,30673.69
